Caloric Value,Fat,Saturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Calcium,Magnesium,Potassium,Iron,Zinc,Phosphorus,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Water
262,39.62718199,8.223125607,185.8133519,118.4786541,51.82213552,41.5992243,19.84955665,2095.595278,675.8959376,375.8906573,598.4894943,3.144719012,8.380524214,802.7098131,1600.572302,264.8785093,23.07205085,47.74211939,44.47912902
260,13.41696869,17.99613013,231.7948423,100.0827506,43.40752599,39.67534957,5.746645665,2116.803914,1172.145641,117.4710428,2296.154836,3.339758611,1.554675796,947.0997548,4205.422766,188.7608672,19.61779808,40.89622959,85.2013639
679,19.56556564,2.616414435,60.70320191,39.78274178,55.43907945,16.08199575,248.0575683,2272.742726,474.5066229,139.5472836,891.7890969,14.09991654,11.95690492,883.8467446,454.5505629,437.9618144,43.37391589,45.29510313,97.04918861
497,24.14463974,14.97209104,155.7441622,136.1720596,61.53750912,45.77563375,157.4206913,2624.935294,460.7711841,283.315283,632.9854574,13.03472853,3.657821626,780.9670498,4417.415227,203.5452326,66.17009456,1.76652147,49.47898432
376,27.84246704,9.301193367,125.6122781,100.9391145,5.942763007,47.68793583,232.5732156,1524.879026,445.7053605,308.4733568,2423.660012,15.76354065,10.31704832,806.9059257,1357.64228,174.1541993,27.11680142,46.75908099,45.40175549
603,15.90843796,15.90197243,52.44845773,84.50565402,49.08904015,17.01038456,70.32768,2204.235109,648.6254129,372.4673587,2118.527708,18.78088286,12.14657579,346.9766746,3005.625264,111.568436,2.194923595,40.67963791,86.18956982
491,10.16765711,2.097808812,116.5849825,17.53743091,96.53242788,18.36682249,103.5251237,1876.559569,556.7646159,89.87293953,2666.413358,13.99258358,8.647215866,1237.826066,4686.371477,195.1204437,52.37479906,42.023738,48.42147886
234,32.47790191,21.91688335,29.76996972,67.61127603,54.30806661,25.77607352,9.031161663,600.5878224,1061.901821,321.2192337,1152.17276,3.539104963,11.2428065,858.4644479,3422.800258,165.1753344,60.97018945,5.571081851,59.68163551
294,17.9883749,24.36373526,17.48545302,69.59338241,69.36651541,47.11491981,288.4476974,125.7844524,631.3489105,298.0329608,1623.103632,5.247131027,10.09697453,283.5118064,2130.706081,341.8789401,96.32417891,37.20012342,30.78474981
500,31.15571996,24.25306853,49.19822385,129.8199778,34.6270665,43.93965222,200.360372,889.3970877,633.9215139,34.87987694,1478.6037,16.92277775,5.655182059,1172.619942,3478.717624,151.8955253,59.35760951,48.03591779,76.91522822
132,11.94632219,18.99164396,289.3033824,82.45058481,78.52918092,6.025830167,279.9615263,1356.949434,209.1273339,161.0170251,3445.904177,4.581468479,12.22844882,1405.42157,1785.500218,292.8278757,47.64608338,34.24881973,57.87894864
559,26.65130458,4.122069763,169.3635654,57.6796818,78.42754078,20.24380642,79.64892223,1870.462536,1180.150472,120.2785283,1093.646453,1.914185181,4.773169863,1426.229659,1458.56624,42.28716087,57.76676096,28.95750883,82.81310952
569,28.96652446,19.1983167,290.0884267,146.5432489,54.52312453,28.1151883,183.4390834,2557.380025,337.4688245,128.7512655,1102.37861,14.21396105,8.782587307,616.6248254,4983.748062,103.7316868,92.86216236,47.33585421,80.2659457
474,7.332059157,1.590085995,135.4243847,17.49736841,97.72131321,25.65349116,203.5499905,628.9248643,134.3686776,393.349283,1305.46391,8.349263932,11.30826722,289.723623,3778.872133,209.6285831,83.00943641,22.70391896,29.35042914
121,20.14719252,1.530965237,100.4266786,63.95971582,16.9272704,10.49929033,95.26491008,420.3718802,812.6181863,260.6831913,2019.619876,18.44078102,5.994860692,825.7594773,3259.127889,469.1051344,32.9748946,30.36538475,74.40719955
137,11.04866046,8.76664526,156.7811402,7.261676601,6.610028165,43.08202179,254.4327705,2892.265845,734.6713257,289.8937015,957.8973305,13.17997389,4.89013031,257.6529211,1840.919252,194.853473,24.488182,24.34057638,82.00489672
329,7.851873671,12.72743657,137.4583897,111.245714,78.16503012,34.17009837,284.1484389,368.7314502,527.4175021,390.8808786,3211.985797,2.263170067,7.160517148,1407.582386,340.8880629,335.3963194,27.00072762,46.70946485,41.14965167
464,49.54821046,19.48977803,40.64275844,137.7934063,81.67977605,42.05751037,265.4565353,1461.548657,535.521069,157.1086952,1003.330921,18.98320306,12.36047067,357.0114783,252.1786926,134.992739,50.93768293,4.728151612,25.53482016
662,19.50592302,17.39908904,195.8396313,42.7255621,16.41968677,43.07944969,221.7200928,1777.413,952.8235092,322.7176657,3145.773487,5.541866641,13.98386557,453.8722039,2815.488152,72.24645223,74.66089567,25.55486534,10.236894
537,41.44435006,11.70166495,72.65107293,128.8929098,30.23036913,37.66943683,83.23940392,1647.054542,275.0695361,179.4670757,451.8152164,7.075643563,8.403709486,669.2911376,3833.960333,38.68293404,50.81870151,34.66066963,50.58132878
382,16.45882946,7.567039991,189.6805069,44.54051634,6.66747452,22.52131946,84.48481263,303.7948632,993.2913168,349.118132,2332.313188,8.344078067,10.09125998,636.430256,2733.158033,159.6526143,7.711843187,39.80342038,41.71894584
126,35.6676225,24.930988,198.5583168,136.7047541,32.86431802,30.916791,289.0080961,218.2293963,796.059181,80.45644111,3183.750763,1.49887378,13.59746752,1212.528049,4219.846853,87.25390313,72.63448934,29.56791372,59.94188504
325,39.2102537,11.22835125,54.08720741,113.3403236,78.44847802,8.8579049,3.085348781,361.176111,531.8152398,379.5976091,673.7480906,10.18205073,1.928929345,738.8435488,263.7900122,95.26511953,80.79104274,45.53696946,26.92369833
376,31.80374333,11.83328858,27.79139186,120.9311097,54.20625013,34.00862546,214.814992,1777.483667,576.7329091,95.32096628,3392.311664,2.904710576,3.865139379,339.075564,1897.085174,382.7720611,29.66028865,47.1575809,87.36989929
383,26.22092848,4.926971709,236.42086,3.682976784,38.06908135,9.783409531,211.8738488,1655.817419,345.1442883,137.2259977,1639.803425,8.31892137,10.77905009,474.0938537,1261.644917,17.76065476,66.74844819,4.151641936,33.19796941
580,23.53284114,20.07542917,143.3421229,144.4587432,40.31523302,35.00352993,186.8068623,739.5353365,914.9314826,304.9149713,3315.431369,7.338840866,12.4442947,812.7587393,2291.637544,283.3269616,43.2325982,20.71615644,30.37866446
552,20.69907199,17.64837342,26.8675007,109.2739778,5.128594443,12.25030988,297.0326538,1931.433718,639.8059537,163.5645052,2401.188148,15.57038163,12.92692091,306.4354844,454.6443267,195.9360765,89.02281622,2.149492064,53.26426508
615,46.82881149,6.298470707,298.511232,46.40791321,33.48105012,6.760013707,93.56383073,2469.199131,418.9827242,247.2024369,1125.395358,16.16182498,6.519054064,956.3179459,4775.245044,258.2095,84.67733026,17.14141621,54.89659214
646,42.37787335,2.977145095,26.75636269,124.5798051,66.41358046,9.098940017,101.9915591,172.6579315,735.4576331,183.3836654,740.2285847,3.491551207,1.795428583,892.0462292,1193.951465,285.7868162,53.01776783,27.30654268,29.35767059
291,48.42621098,17.33198325,211.5602164,42.94665856,97.54847216,1.097614626,23.68182088,1519.483333,1195.09462,299.5242755,1132.699157,7.647748154,6.847831421,1100.583243,4619.3081,163.5501703,69.45904904,45.62895159,34.46746541
148,10.59337506,16.70826914,295.2668883,131.0403221,85.47077856,36.21824127,132.839441,2083.465716,550.5516216,99.04918842,416.2591915,7.78038664,3.845651558,1412.786462,2186.87646,154.6033415,88.4516204,42.4811618,25.27347152
611,37.88903638,7.558228648,79.36223022,17.77447817,7.241521641,36.8876514,78.31455787,794.3201849,1108.795111,32.79861502,589.1510856,3.452503657,4.722348597,1377.156386,4929.068253,369.3669062,50.075984,7.247486607,74.66141605
116,47.22532056,23.82072549,51.25231692,105.8492106,90.36325744,26.23173415,103.0160107,957.9241706,446.7693659,126.972465,455.8454972,16.06984335,11.69787957,1424.505865,2814.886079,436.9257242,32.01182331,5.558488362,79.30801281
271,13.15548798,4.625389403,45.20163243,81.56407302,79.40384926,8.906777252,250.3715371,1860.231814,112.942613,194.9803793,1538.008049,14.2909524,1.595142747,442.6018358,4661.081034,104.3649999,75.61294765,29.8740996,51.60956477
319,7.992332032,11.37603523,97.94979279,15.38363606,79.13573174,5.094162538,280.6453541,2698.909116,284.8784223,75.52782036,2804.966479,4.212444833,12.49992765,284.1914293,126.2100446,57.83319266,22.78655922,27.07378065,74.26783204
257,38.35042922,23.64678208,39.30328519,37.04218041,48.50959711,1.937319355,55.7199216,2439.27704,531.4994148,148.370943,580.7040843,7.651077218,6.701201744,523.1873807,3766.37015,449.9199451,39.46458365,14.05250443,76.23418527
576,30.85129009,11.07345561,210.7267891,2.848201405,42.81050283,9.121660671,111.7526795,1770.234146,302.5801679,165.9933771,543.0894728,2.563197985,9.142927001,1353.119242,4524.9482,181.4487772,86.70699647,45.07320114,22.44479749
145,42.88229495,16.32462274,28.06462146,70.84642685,33.77699424,44.65192121,278.5891686,2204.154067,50.26109395,32.38281904,2287.658428,12.75002864,1.799957353,1460.874864,784.6307782,280.1455214,72.71781169,46.44095406,96.95602224
472,11.28975695,10.54226555,157.7324172,45.88852385,11.2410116,12.83530524,18.54253821,1126.226287,1102.251768,237.4898268,770.4221387,2.866752529,5.391706636,1303.054931,571.0166735,186.1761408,40.97728952,20.72796048,83.89287524
617,40.78702903,7.581164856,299.0420876,90.15526516,26.68235953,18.35929503,27.70815843,1940.848308,1020.461323,354.8939369,431.8741296,19.72571629,1.800663326,254.0248096,2180.405775,71.64314481,22.25970574,44.6248253,28.40351151
198,14.0732294,24.61546355,246.0513782,45.28843335,28.42734532,6.16192874,48.83729676,1425.235694,903.6360662,69.17973605,667.2851659,15.72330046,14.44238398,1426.399197,4675.02664,298.772506,36.24087069,19.81349582,26.75485322
136,12.36451743,10.82401615,188.4136371,45.68794761,50.98732162,11.89570393,178.5638502,610.3116025,242.986785,243.1451252,3240.686746,8.109651717,12.20529392,692.7012383,2757.694145,267.3190174,29.12631077,37.10402476,21.3095031
379,12.39196091,22.45838089,98.81355003,111.7357866,76.00721863,26.44200397,45.1416813,2120.127908,188.4181126,269.2482899,2893.002259,11.78199668,7.164674938,113.0344071,2684.536672,109.466844,18.43283951,24.32116866,22.45407063
448,41.65586241,6.518910541,190.9297925,8.173282561,50.0119337,30.77988147,290.4229144,1691.57068,127.7454619,173.5405254,1303.819512,18.27116542,3.742236951,719.351237,791.5179797,231.4158319,74.58995844,7.006574669,77.33456191
596,34.93387493,6.114512897,162.8420245,135.5313543,10.4952227,13.02226339,134.0143582,1107.933667,882.6335671,283.4280591,2329.790609,11.30493597,14.03509903,164.4968375,103.8686044,400.504277,25.9549188,46.46877586,52.26888313
401,28.53794411,1.747217989,133.5641813,127.9873173,95.99003109,3.828875802,150.4553881,2738.450611,1118.129155,170.185302,1926.73729,3.902720485,5.496650638,861.4290896,4069.686445,299.3087905,45.96257955,23.25073308,80.46407555
280,21.14737179,16.64000381,47.90600925,100.5028978,94.55881031,20.16061059,73.99758474,111.7556476,545.116194,206.8085423,2402.222496,7.884715434,2.834274259,573.9756384,529.1153586,57.48949026,39.20008524,36.98986498,77.16294049
198,44.47402434,9.844632249,267.1152224,89.39001395,79.5930066,12.47596518,141.2880757,981.5307962,187.0117728,12.86768738,2421.081918,16.94132487,8.665883633,762.808907,3205.864112,278.5305336,98.22566048,18.99151691,64.41514422
215,22.66002983,21.744598,140.4375482,133.9530722,99.17615065,11.75814224,198.5740898,217.8001234,639.2517438,279.7708445,2237.695651,13.06215381,14.18472474,958.438505,4581.620627,354.3417667,39.71813217,1.92516305,71.77299459
290,41.74697478,12.35703776,66.44052843,28.61419675,56.72582162,48.03327733,225.3531411,2311.255583,451.1566936,267.9236448,1004.744653,13.18912549,0.555539212,1316.321534,1122.394374,398.4246688,8.918265797,5.925987576,11.65201519
352,24.76107089,24.23664227,116.6502118,12.76640517,96.46299327,31.19872381,226.1604248,2121.21699,481.048663,24.97634216,232.6218306,17.40301897,3.952810227,1026.662207,3359.836898,318.2676135,9.892749505,25.3147545,38.05998821
260,21.96249932,5.452612377,130.0976282,36.68701532,12.18247886,28.28704372,173.3673338,1027.489045,764.5302178,153.6175419,1648.927059,17.93247462,14.10749079,707.6684159,485.6230259,84.80250062,59.48461841,34.8082535,67.40399613
355,25.82059036,21.84695603,249.9859897,119.3921635,39.73967108,21.37298007,271.3079325,2043.205562,876.5258303,391.8224179,3129.311208,18.43595515,2.980746519,1247.198995,3058.400205,357.9849006,60.33699162,17.402031,10.84104581
422,18.56200434,19.63832447,222.7481704,6.165869742,26.41122046,22.01827234,245.2223542,1218.014817,177.1941387,174.0872594,2036.290679,2.349559268,2.142030049,1367.814993,903.2654327,341.8975046,42.45714006,35.0789345,12.96792493
227,38.64242211,19.50212427,233.0984192,87.83821843,23.60414299,27.50434519,227.1144344,2280.948685,90.92876543,205.758708,2930.129542,11.11045704,8.767714629,267.663953,3706.172447,21.96917264,43.75252554,35.23314388,86.66991842
117,27.62241755,21.27479747,13.19906668,149.3201899,18.37628014,35.12506054,16.6816565,1389.841805,1193.479848,364.8727617,3471.522766,14.93993566,12.99673544,844.7061686,1576.033344,211.7563571,6.339325701,35.49285946,71.56223755
665,15.44957128,19.26457578,130.6846595,128.498718,64.12929595,35.40515871,2.063388666,1266.225197,317.6376013,289.7321316,656.2950941,15.26007348,7.418092357,498.3167436,2370.615943,173.145621,52.13810453,25.13357085,33.88327598
669,45.4808558,16.02928772,149.589804,78.69540767,79.2255763,9.413001478,63.73418316,2807.453251,111.9051036,237.0073511,2452.043973,12.33096594,14.92118172,165.885677,3037.209656,338.0119115,50.96920806,45.82942136,71.91665561
422,22.27510496,4.149877064,15.56576028,10.48249548,59.93834794,25.50552485,199.0570782,790.0933447,268.3566285,321.1438257,2392.598151,3.752353036,10.34798964,1035.965373,939.2397123,115.906548,15.80538254,24.97062938,81.32110022
387,29.45987875,1.780628308,85.34583054,124.8746536,18.96145741,21.18594666,123.3592467,405.319653,94.8015233,347.1028439,3431.848521,16.0497008,1.574086155,1307.879088,3734.025311,299.5272423,11.28009922,23.06299448,37.61148548
254,45.79124499,23.10034835,230.4840487,90.24779772,82.05675814,43.65582135,120.7218778,1774.402184,500.5825288,188.186348,3451.042495,14.542171,14.89606591,328.0637163,1582.937669,457.4709213,13.23367657,10.76966013,13.24336397
589,33.09070982,15.79960755,49.76181466,18.12501656,65.41569718,31.93952714,265.3760665,2909.499346,972.7620521,195.2922623,2434.70728,2.179647545,6.414466433,1237.379121,3345.622114,400.9231624,11.0017964,16.07509928,93.95012122
485,10.26041183,20.11689498,165.2399381,14.98473544,41.87574208,27.09269925,268.6688544,1164.62568,442.4311172,160.5598649,928.2902927,9.544291581,4.667336741,1294.754027,875.5869484,461.5142907,61.36111136,3.074390133,41.06618545
203,47.29244556,12.55653644,72.40854288,136.5343961,69.04237808,6.654337467,272.7525792,233.0084527,560.8109179,387.0153946,2815.08985,3.892559291,8.589248162,1380.07662,3471.77653,489.4679238,20.45178259,32.04322939,19.5833587
492,33.24686239,3.815396535,13.51502465,100.7108392,29.69097303,30.67625658,94.16342295,1050.950539,826.9247896,281.8948392,463.8990563,7.080802391,4.912460081,471.3991247,728.1215568,15.22836223,25.89158507,13.17825145,54.26711843
345,20.07075266,4.004459013,79.9484227,124.5637331,37.79325981,6.742991378,207.3167438,1542.49838,635.2281806,42.45699582,2754.377634,0.852581298,1.753633853,1365.534291,2184.246832,315.1432254,18.18364227,15.90360747,79.16210161
275,11.26724327,17.45356689,293.0033889,131.9678561,92.1611551,17.5231222,81.48995438,527.6728696,1040.662539,346.5542531,3194.666822,8.306432434,0.520710975,548.9278566,1311.309761,212.2913049,95.82569514,38.76991156,29.94825832
138,40.73113352,11.32734148,242.4457624,86.19408046,32.59792804,7.999256276,57.18294992,1991.401543,1045.941026,197.4183769,1401.633542,11.22259996,7.018958617,873.2732188,3767.038722,431.3287003,85.60712885,17.03383797,34.25410451
576,32.90327402,5.812593441,288.2772269,78.09950641,49.64888548,34.9116087,55.3897372,2993.360698,61.39729981,36.8140235,2244.160003,12.58186056,12.63451962,170.7104592,1383.971522,133.389204,23.8189889,12.86759871,31.84434881
637,29.00574914,12.79826912,151.4776727,65.13368414,89.56340805,11.10635358,102.6322863,1382.631454,944.7532525,224.3897295,1562.485289,13.43806173,8.798570192,161.4335237,4420.414801,490.7044497,33.4290631,9.283829708,99.25057475
507,45.22516624,2.54101449,41.82349762,48.22504158,72.23352828,20.20110929,128.9872859,1096.449242,579.8436403,172.6940688,1588.401187,16.80768061,14.98850583,1108.522498,4469.919036,310.7169051,21.77939139,38.96806171,27.76633604
624,40.48687451,14.96731365,168.9082518,65.75479817,10.90930649,44.8880641,249.2847513,1232.077292,1187.166622,352.3222679,1155.261023,4.701526692,4.659276362,722.2719692,1062.562445,398.8333271,49.69571999,7.355606642,61.79681953
605,11.82536959,7.455841706,141.769427,116.3080687,18.99378921,11.01150279,35.96732804,389.6812263,605.7168873,89.55789541,2691.24071,2.849395538,4.566598439,458.8093255,3107.845131,51.94378088,2.941442715,23.23393425,93.27381775
135,19.02749305,20.14141842,254.863554,90.68659122,5.744951123,25.88244813,220.4777542,2655.657124,1184.930337,332.3211977,3283.000318,17.10497485,2.816367173,366.5788944,529.8164444,99.89436353,67.46543288,25.83957569,23.2206912
119,16.18201129,8.448687014,38.44394843,133.9859702,64.93757007,21.5443114,159.4364743,1273.735684,917.7547654,227.4985896,3298.552921,3.55394989,2.87892203,1037.934887,2018.531788,381.6177998,52.79265683,34.68210572,97.37687781
420,38.47758317,11.92528358,151.5899297,67.06362214,47.52897541,1.888078011,86.3836028,1192.459514,335.8956173,31.29801825,694.2563686,19.50782159,4.635205642,100.5621616,3595.276475,20.7733958,89.9652539,32.03089063,95.2729511
611,6.508959563,1.278892958,53.51411276,91.45634723,17.75611084,39.84514757,147.8458754,1996.086305,669.1542262,389.0196675,3074.128409,16.92949547,11.99618066,1228.247637,3331.17391,410.2702131,17.27487575,40.72531297,89.61147884
499,30.64503582,2.738725307,104.1560188,95.06482541,96.0037415,4.383249409,89.98262093,1353.998592,1190.955985,209.9199452,2607.266901,10.26709381,13.63347346,210.9494486,3161.03328,16.83501916,80.60681536,3.192820262,29.31008692
570,39.31064086,10.41984535,223.8335524,89.16287718,55.31767377,24.23849603,178.8245866,1962.288733,1036.160199,123.4419732,959.6471623,19.63771779,14.63876396,368.0854609,1484.450232,331.9882311,79.40414043,15.52559551,67.06495504
242,44.45445365,12.51853203,148.0452575,105.6924322,27.97986294,28.47323645,130.1531769,231.2665559,161.9719279,193.0686684,328.7676839,2.398846218,3.868199984,640.7309534,1952.322252,188.8960209,13.59093773,14.72657182,78.48023257
191,20.39367869,15.40049315,119.0076027,36.37758679,52.55733926,31.79289637,49.32165872,2450.483864,862.3277963,344.5645356,1011.190707,6.409782343,13.27881441,778.8022356,604.436109,309.6324778,40.45736319,8.154828374,98.74251354
453,41.95657871,7.999901889,124.3981208,77.34220285,69.56393161,34.74294984,34.97492237,2824.486661,447.4165238,128.9122185,3201.508005,12.94537609,5.259698795,596.9931621,3623.21182,351.0553894,17.84511147,15.16973444,26.23814399
150,9.978428163,17.67956527,143.2395628,16.52949562,12.24272571,13.41034679,164.0087046,1963.857889,58.02960116,85.14379463,2252.807495,7.325133935,2.136187895,548.997031,2569.055104,177.8128574,26.21732955,16.17850039,78.94233096
674,43.09035313,21.64293753,237.6547977,58.29218782,31.09686243,1.488960056,270.72391,2865.96949,514.0031144,60.3377863,2551.585847,18.60326476,13.11536142,1449.482417,3572.951598,62.90159957,27.06137131,26.57233863,40.49210529
289,10.7369898,19.71642373,268.7045598,73.66239322,81.66172163,36.44873946,103.187306,496.7253274,319.967585,126.1651654,974.3179938,1.779708719,9.723531702,998.2115537,1319.823272,44.1264752,56.06740301,33.52151947,25.8063819
224,22.87792808,1.950851808,287.0470591,98.18141467,48.66816269,27.24717337,219.9000322,1458.377759,991.6996611,314.2187539,2545.919729,11.21353073,2.888597993,132.8061375,1689.74732,298.5786511,41.72968224,19.67392517,47.92392471
249,40.87829146,12.53216673,238.201982,142.6291268,56.92482849,41.96976746,197.5984065,1825.329865,437.9302002,193.9342824,195.6131213,12.02189221,6.732553234,702.2462718,1737.655153,265.1211233,94.8255476,36.25404133,81.44523209
413,11.74628423,3.518324282,101.4679998,90.49700892,46.11752021,41.24802978,279.4664743,1766.12311,1001.652248,98.71782544,1376.092576,13.22819841,4.665236576,1325.01218,226.1378078,373.6784945,13.51064405,17.47210159,51.83648233
669,15.31631279,6.809080381,209.5590648,111.7954935,9.170494551,42.32298222,246.2943052,1234.312248,50.68762966,74.81214985,2230.961385,5.485491355,11.18352125,522.038661,1771.134577,259.7703999,97.39552135,15.22390019,58.37707902
441,37.50136558,24.67990224,136.904906,76.43364286,20.74622908,24.76963834,169.9815777,1047.349008,403.9920225,139.7644958,596.7283228,7.609045337,7.074535344,232.3788827,4036.19241,216.9984371,23.83322538,27.51821474,99.56434692
404,37.40164414,4.41989303,83.85448039,95.48150068,47.32645568,17.3477914,197.1091495,424.1308665,327.3399965,376.5705054,2898.212153,16.95177033,14.8445592,1161.73868,4496.762629,205.0627173,77.5145197,2.162101655,45.91983696
153,33.85164348,12.97331568,253.852758,11.5689002,24.87261921,39.78635193,269.51594,1205.640229,318.6024652,143.7804179,899.106416,4.301383995,1.293802243,948.4193647,2639.269747,22.95898227,34.55802269,4.909667058,65.38606792
543,36.22768,15.83573762,21.1436412,38.90434555,9.748007723,23.11341154,119.8556354,529.8494046,128.4146127,395.3683896,2317.755784,16.62392302,5.647721359,898.437511,2331.958307,174.4230288,15.16505815,21.48050764,42.87197815
363,29.42259995,17.85915929,271.5109777,54.91611089,85.14671808,9.988667624,98.03841176,2216.378746,265.192911,199.2398777,1477.670285,11.47178075,7.487552423,175.0071835,251.0406316,488.2498772,85.93102934,47.20272286,45.35070817
152,16.33095765,14.4315684,143.8284647,71.4015099,98.21329027,42.89372696,3.243325091,666.0512597,688.8820054,79.87392813,2126.548225,15.36265647,7.795436544,296.6986137,4408.101254,438.0422324,31.57722902,36.35407721,72.60766781
671,20.55631971,1.234500338,194.7884283,7.80166308,80.34857303,44.24543396,247.9653223,222.7676506,385.0652338,357.5446358,465.3318789,14.41534364,5.081069425,971.5691547,163.7500458,171.3952528,66.22668502,5.318201906,94.40982785
104,13.17189726,8.835071398,201.2126374,21.86359054,86.10956756,23.84917805,240.2942101,1679.480107,530.0039997,189.5385955,157.5035197,4.54647416,11.07398361,390.953378,4729.275393,298.0197485,57.07792482,42.46958263,58.81230554
202,45.88027526,13.42507944,269.5841448,42.24533186,27.98782738,4.709286638,31.33635543,1805.927712,483.3969124,286.771824,3192.519053,11.59184836,13.18383257,805.6981116,2497.159619,425.1754053,47.70387463,36.88273776,79.15599361
295,31.25263076,3.108795979,194.6342078,145.7583709,96.25956267,20.00347841,173.0572143,2622.143531,1057.290664,393.6475175,1016.74203,17.42060148,14.11142988,862.8343604,1775.479019,226.224425,50.08612779,30.93637976,18.02859029
449,23.03831375,9.415046349,188.0407396,50.37070406,23.70794192,40.37334531,139.1945095,1752.095757,1091.093849,29.56838662,2886.901809,8.926266618,12.17385396,496.9100664,4628.670331,18.79935324,73.4915535,41.19435507,29.00422337
146,25.79026116,1.796874611,29.32909176,72.82411766,95.38583198,45.1869274,35.61272865,1069.168518,616.9005174,47.71087832,3497.791022,19.34852002,12.83341286,1427.795218,219.5158662,46.51012629,9.689518498,20.80138254,55.19184768
368,47.62775028,2.885883932,160.3383264,30.2185592,99.50783293,10.97016438,294.1704681,2418.885051,429.6793429,290.9781292,818.8662772,9.318194452,8.482906859,1279.44975,2948.981985,260.0924335,67.14988553,11.85355149,11.80105513
469,11.90081314,10.52615863,53.54901024,92.00623059,72.61366655,4.281706989,64.40876624,1643.822735,172.8208096,119.9117513,1001.58052,3.284319915,12.47537928,1111.322911,2789.76937,485.0252941,89.68539804,26.08914607,32.75694809
205,31.38034244,4.185178097,223.8557929,42.82179911,98.20865452,43.9901722,20.17025403,283.8768397,1146.413311,81.87754481,2353.723278,8.093976262,4.900806683,209.191413,1174.669966,349.6726757,6.721031505,27.89324602,56.56611608
219,27.76499055,14.62098036,158.544357,31.84189419,59.10627906,20.08084201,178.4542139,1719.259153,119.2609866,25.35113313,3382.525358,19.05819692,6.277942051,248.582027,2201.548414,44.7489338,14.92468058,27.37799223,11.34650784
157,32.51544059,17.54715926,207.266056,77.96932164,29.6564694,27.54628725,221.6600031,2728.654709,392.2978192,18.52021767,3213.768784,6.734556562,5.0952387,789.8938842,3296.093629,102.7868291,71.94656173,28.68861578,33.80916576
445,5.814958272,20.21408078,22.08514117,1.820364075,46.51460914,48.43522479,9.733033814,1219.122245,392.7761313,312.0493852,1809.776768,17.42791412,7.277116364,324.9986889,3662.942865,387.9483402,44.29088318,47.48654099,56.26277375
573,44.2455759,5.803605862,34.58968465,2.141940865,61.38828886,4.261671668,197.6152916,924.1611156,418.4614791,62.42903667,2803.374961,17.68438829,4.640904435,1469.571649,103.5126077,422.3054824,40.95131346,45.21003553,61.58343232
216,46.94532271,5.019581974,217.7337825,33.64125256,11.94274839,32.76758237,159.6875628,473.2348982,238.9298698,192.4110402,561.5359005,7.328637224,14.44336591,321.9283276,4690.581807,312.6703472,14.55969682,43.91013479,93.31765237
226,30.43099326,3.509628168,30.90445744,6.471483013,64.12261014,4.631165706,30.97950266,496.7642897,950.6356456,246.2997579,3423.289826,2.123524332,5.036247106,782.4549696,906.1743247,325.7673531,51.17023403,40.26942373,68.08110609
492,36.34928707,16.27432599,30.66445105,17.09583737,98.21189449,19.39797749,51.75716308,1326.675879,190.8725413,177.0572022,3378.800996,14.62887923,1.921645803,609.7694796,1244.544128,23.88535069,13.52798581,47.22797726,47.32622223
157,46.51247215,17.95541744,13.51145782,51.49023675,23.06022673,40.38691271,170.3922892,1807.255481,780.142658,20.57159441,656.6784568,6.574489831,8.138848908,995.14099,1391.019884,415.9798272,48.18542517,5.826237442,93.73160594
612,36.82573854,1.758067476,287.3854055,120.5852663,80.29653605,22.24013941,88.90728405,287.8154453,192.4229307,315.565586,1118.038624,15.76701048,1.327936637,280.6509724,285.3186691,396.254852,76.5979146,13.99103981,80.6394685
195,11.86425693,23.46909391,223.8774242,86.23524786,91.25038541,49.86193534,281.4947186,2821.727338,131.1159832,14.10015757,440.5269915,9.131769541,2.102875911,702.4429993,702.9554056,136.9272206,26.56817143,25.25774134,28.0008029
217,30.93297621,2.247310808,112.4429085,77.38749117,94.65165132,28.39390496,245.6220688,2277.644171,1095.843929,307.1370588,1023.839836,9.962701476,3.681146143,484.5870459,4933.114622,357.2515928,48.59783065,42.48019016,21.77581252
659,32.30217709,13.99111205,95.99531857,44.72983466,96.21288242,16.73694548,295.070162,1780.540559,268.6480813,358.3887526,2874.249684,15.66923343,7.233078623,1342.852135,1644.562013,115.2787571,99.20958097,25.75311986,70.82304722
587,24.08588021,18.01745247,111.4139366,139.8313042,54.53866568,11.78545497,77.90125169,2493.894079,994.4376777,178.8075692,1386.273064,7.956084956,6.782138518,156.819997,664.9753427,29.76177892,68.97839191,37.65370223,60.3894849
336,38.1399906,21.90325897,234.649524,60.15524114,97.84425126,18.17550618,290.9170898,286.5509326,676.3255018,218.8615645,400.5496883,9.140983234,12.095532,1379.218492,624.2571798,108.5569059,84.29432036,7.809035357,81.07062524
371,47.04651566,18.13808637,201.7974772,13.97682225,76.94446968,19.25413041,129.3701609,1456.674689,139.5349976,196.0235231,1263.566784,7.835714141,11.22238248,1266.191794,3625.353842,97.52814961,42.06991305,13.36827684,76.49245451
288,46.65058308,20.24147399,63.70671468,92.9429109,20.35878644,4.366970208,104.2556386,1908.774724,1148.76542,161.7913613,3436.703336,7.663140048,6.681615263,516.599003,4287.386454,175.4965184,77.01823139,36.85702866,66.26903805
